Source,Target,Weight,EdgeType,Location,X_Coord,Y_Coord,Z_Coord,BookID,LocationWindow_Sentence,ContextWinStart,ContextWinEnd,Events,Supersense,QuoteText
0,17,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau,40,39,41,,,
0,35,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau,40,39,41,,,
0,69,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau,40,39,41,,,
0,70,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau,40,39,41,,,
0,71,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau,40,39,41,,,
17,35,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau,40,39,41,,,
17,69,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau,40,39,41,,,
17,70,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau,40,39,41,,,
17,71,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau,40,39,41,,,
35,69,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau,40,39,41,,,
35,70,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau,40,39,41,,,
35,71,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau,40,39,41,,,
69,70,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau,40,39,41,,,
69,71,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau,40,39,41,,,
70,71,1,scene_copresence,Le Chambon-sur-Lignon,45.06081,4.302941,961,Pariente_Fanny_5020_Plateau,40,39,41,,,
0,13,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,48,47,49,,,
0,17,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,48,47,49,,,
0,75,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,48,47,49,,,
0,76,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,48,47,49,,,
13,17,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,48,47,49,,,
13,75,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,48,47,49,,,
13,76,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,48,47,49,,,
17,75,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,48,47,49,,,
17,76,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,48,47,49,,,
75,76,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,48,47,49,,,
75,0,1,action,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,48,47,49,take,verb.motion,
0,80,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,57,56,58,,,
0,81,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,57,56,58,,,
0,83,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,57,56,58,,,
0,84,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,57,56,58,,,
0,85,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,57,56,58,,,
80,81,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,57,56,58,,,
80,83,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,57,56,58,,,
80,84,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,57,56,58,,,
80,85,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,57,56,58,,,
81,83,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,57,56,58,,,
81,84,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,57,56,58,,,
81,85,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,57,56,58,,,
83,84,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,57,56,58,,,
83,85,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,57,56,58,,,
84,85,1,scene_copresence,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,57,56,58,,,
81,80,1,action,Les Grillons,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau,57,56,58,treat,verb.body,
