id;Class;Level;Area (km²)
2371;Agricultural;Refinement3_Edited;0.005820968224
2372;Agricultural;Refinement3_Edited;0.0225710079
2373;Forest/Scrub;Refinement3_Edited;0.007268660683
2374;Forest/Scrub;Refinement3_Edited;0.0005490616153
2375;Agricultural;Refinement3_Edited;0.002849629783
2376;Roads/Railroad;Refinement3_Edited;0.0001281143769
2377;Buildings/Urban;Refinement3_Edited;7.778372883e-05
2378;Forest/Scrub;Refinement3_Edited;0.0001756997169
2379;Forest/Scrub;Refinement3_Edited;0.0004776836053
2380;Agricultural;Refinement3_Edited;0.0001857658465
2381;Forest/Scrub;Refinement3_Edited;4.758533999e-05
2382;Forest/Scrub;Refinement3_Edited;4.026451845e-05
2383;Forest/Scrub;Refinement3_Edited;5.399105883e-05
2384;Agricultural;Refinement3_Edited;0.000359635358
2385;Forest/Scrub;Refinement3_Edited;0.0001491617388
2386;Buildings/Urban;Refinement3_Edited;0.001099038333
2387;Agricultural;Refinement3_Edited;0.002365540459
2388;Forest/Scrub;Refinement3_Edited;8.693475575e-05
2389;Forest/Scrub;Refinement3_Edited;0.004601136336
2390;Buildings/Urban;Refinement3_Edited;0.0004117962114
2391;Forest/Scrub;Refinement3_Edited;0.0004584664487
2392;Forest/Scrub;Refinement3_Edited;0.081207128
2393;Forest/Scrub;Refinement3_Edited;0.005855742127
2394;Forest/Scrub;Refinement3_Edited;0.01076709828
2395;Agricultural;Refinement3_Edited;0.01515318548
2396;Agricultural;Refinement3_Edited;0.01321316777
2397;Forest/Scrub;Refinement3_Edited;0.004732911124
2398;Agricultural;Refinement3_Edited;0.0003385879961
2399;Forest/Scrub;Refinement3_Edited;9.425557729e-05
2400;Forest/Scrub;Refinement3_Edited;0.01200431711
2401;Agricultural;Refinement3_Edited;0.0001656335873
2402;Agricultural;Refinement3_Edited;0.0001134727338
2403;Forest/Scrub;Refinement3_Edited;0.01541124444
2404;Forest/Scrub;Refinement3_Edited;0.005710240799
2405;Agricultural;Refinement3_Edited;0.0001226237607
2406;Forest/Scrub;Refinement3_Edited;0.04731263939
2407;Agricultural;Refinement3_Edited;0.006225443614
2408;Buildings/Urban;Refinement3_Edited;0.02931622984
2409;Forest/Scrub;Refinement3_Edited;0.0008016299583
2410;Buildings/Urban;Refinement3_Edited;6.039677768e-05
2411;Buildings/Urban;Refinement3_Edited;0.0006625343491
2412;Agricultural;Refinement3_Edited;0.0002717854996
2413;Forest/Scrub;Refinement3_Edited;0.002688571709
2414;Forest/Scrub;Refinement3_Edited;0.0001500768415
2415;Forest/Scrub;Refinement3_Edited;0.0001006612961
2416;Forest/Scrub;Refinement3_Edited;0.01124844229
2417;Forest/Scrub;Refinement3_Edited;0.0002809365265
2418;Agricultural;Refinement3_Edited;0.000335842688
2419;Buildings/Urban;Refinement3_Edited;0.00171673265
2420;Forest/Scrub;Refinement3_Edited;0.003896507263
2421;Agricultural;Refinement3_Edited;0.01284712669
2422;Forest/Scrub;Refinement3_Edited;0.0004877497349
2423;Buildings/Urban;Refinement3_Edited;0.0009883109075
2424;Buildings/Urban;Refinement3_Edited;0.02217659864
2425;Forest/Scrub;Refinement3_Edited;0.0002900875534
2426;Roads/Railroad;Refinement3_Edited;0.0001601429711
2427;Forest/Scrub;Refinement3_Edited;0.00014275602
2428;Forest/Scrub;Refinement3_Edited;0.00143122061
2429;Forest/Scrub;Refinement3_Edited;0.0002104736192
2430;Forest/Scrub;Refinement3_Edited;0.002225529747
2431;Forest/Scrub;Refinement3_Edited;0.0005078819941
2432;Agricultural;Refinement3_Edited;0.0007265915375
2433;Forest/Scrub;Refinement3_Edited;5.490616153e-05
2434;Forest/Scrub;Refinement3_Edited;0.001404682632
2435;Forest/Scrub;Refinement3_Edited;0.0002205397488
2436;Agricultural;Refinement3_Edited;0.006719599068
2437;Forest/Scrub;Refinement3_Edited;4.392492922e-05
2438;Forest/Scrub;Refinement3_Edited;0.004148160503
2439;Forest/Scrub;Refinement3_Edited;0.004117047012
2440;Buildings/Urban;Refinement3_Edited;0.0002736157049
2441;Forest/Scrub;Refinement3_Edited;5.216085345e-05
2442;Roads/Railroad;Refinement3_Edited;0.000312050018
2443;Forest/Scrub;Refinement3_Edited;0.0001281143769
2444;Forest/Scrub;Refinement3_Edited;0.002534834457
2445;Roads/Railroad;Refinement3_Edited;0.001702091007
2446;Forest/Scrub;Refinement3_Edited;0.001004782756
2447;Buildings/Urban;Refinement3_Edited;0.0001857658465
2448;Buildings/Urban;Refinement3_Edited;0.0008483001956
2449;Agricultural;Refinement3_Edited;0.0003147953261
2450;Forest/Scrub;Refinement3_Edited;0.00406214085
2451;Forest/Scrub;Refinement3_Edited;0.0004950705564
2452;Forest/Scrub;Refinement3_Edited;0.0003175406342
2453;Agricultural;Refinement3_Edited;0.001317747877
2454;Forest/Scrub;Refinement3_Edited;0.00189334747
2455;Agricultural;Refinement3_Edited;0.0001418409173
2456;Agricultural;Refinement3_Edited;0.001508089237
2457;Forest/Scrub;Refinement3_Edited;0.006916346147
2458;Buildings/Urban;Refinement3_Edited;0.004777751155
2459;Forest/Scrub;Refinement3_Edited;0.0001674637927
2460;Roads/Railroad;Refinement3_Edited;0.001077990971
2461;Forest/Scrub;Refinement3_Edited;0.0009132724867
2462;Agricultural;Refinement3_Edited;0.000216879338
2463;Forest/Scrub;Refinement3_Edited;0.000193086668
2464;Agricultural;Refinement3_Edited;0.04465152076
2465;Buildings/Urban;Refinement3_Edited;0.01120177205
2466;Water;Refinement3_Edited;0.009323066227
2467;Roads/Railroad;Refinement3_Edited;0.001003867653
2468;Agricultural;Refinement3_Edited;0.004710033556
2469;Agricultural;Refinement3_Edited;0.002917347382
2470;Agricultural;Refinement3_Edited;0.004771345437
2471;Forest/Scrub;Refinement3_Edited;0.02190572824
2472;Agricultural;Refinement3_Edited;0.0004154566222
2473;Forest/Scrub;Refinement3_Edited;8.327434498e-05
2474;Roads/Railroad;Refinement3_Edited;4.300982653e-05
2475;Forest/Scrub;Refinement3_Edited;0.000264464678
2476;Agricultural;Refinement3_Edited;0.00125094538
2477;Buildings/Urban;Refinement3_Edited;0.0004319284707
2478;Buildings/Urban;Refinement3_Edited;0.005015677855
2479;Forest/Scrub;Refinement3_Edited;0.0001052368096
2480;Forest/Scrub;Refinement3_Edited;0.00021413403
2481;Agricultural;Refinement3_Edited;0.0001519070469
2482;Agricultural;Refinement3_Edited;0.0006918176352
2483;Forest/Scrub;Refinement3_Edited;0.004018215921
2484;Forest/Scrub;Refinement3_Edited;0.0001079821177
2485;Buildings/Urban;Refinement3_Edited;0.0007284217429
2486;Forest/Scrub;Refinement3_Edited;0.0009132724867
2487;Agricultural;Refinement3_Edited;0.001012103577
2488;Agricultural;Refinement3_Edited;0.0005939016472
2489;Forest/Scrub;Refinement3_Edited;0.02318961732
2490;Forest/Scrub;Refinement3_Edited;0.001949168734
2491;Agricultural;Refinement3_Edited;0.0001894262573
2492;Agricultural;Refinement3_Edited;0.001595023992
2493;Forest/Scrub;Refinement3_Edited;0.05449711062
2494;Forest/Scrub;Refinement3_Edited;0.003911148906
2495;Agricultural;Refinement3_Edited;0.0004776836053
2496;Agricultural;Refinement3_Edited;0.001123746106
2497;Forest/Scrub;Refinement3_Edited;0.003095792407
2498;Forest/Scrub;Refinement3_Edited;7.503842075e-05
2499;Forest/Scrub;Refinement3_Edited;0.0004731080918
2500;Agricultural;Refinement3_Edited;0.0007357425644
2501;Agricultural;Refinement3_Edited;0.01106542175
2502;Buildings/Urban;Refinement3_Edited;0.001486126772
2503;Buildings/Urban;Refinement3_Edited;0.003388625269
2504;Forest/Scrub;Refinement3_Edited;0.0001034066042
2505;Forest/Scrub;Refinement3_Edited;0.03005471772
2506;Agricultural;Refinement3_Edited;0.001145708571
2507;Forest/Scrub;Refinement3_Edited;7.320821537e-05
2508;Buildings/Urban;Refinement3_Edited;0.003685118541
2509;Agricultural;Refinement3_Edited;0.009141875894
2510;Forest/Scrub;Refinement3_Edited;0.0348754787
2511;Forest/Scrub;Refinement3_Edited;0.0003321822772
2512;Buildings/Urban;Refinement3_Edited;0.001990348355
2513;Agricultural;Refinement3_Edited;0.0003385879961
2514;Forest/Scrub;Refinement3_Edited;0.0003779374118
2515;Forest/Scrub;Refinement3_Edited;0.0004026451845
2516;Forest/Scrub;Refinement3_Edited;0.0006433171925
2517;Agricultural;Refinement3_Edited;1.2394306
2518;Forest/Scrub;Refinement3_Edited;0.00019034136
2519;Agricultural;Refinement3_Edited;0.0002269454676
2520;Forest/Scrub;Refinement3_Edited;0.001050537891
2521;Agricultural;Refinement3_Edited;0.02178401959
2522;Buildings/Urban;Refinement3_Edited;0.007752750007
2523;Forest/Scrub;Refinement3_Edited;0.0009471312863
2524;Roads/Railroad;Refinement3_Edited;0.002084603933
2525;Forest/Scrub;Refinement3_Edited;0.0004758533999
2526;Agricultural;Refinement3_Edited;0.0009379802594
2527;Agricultural;Refinement3_Edited;0.000121708658
2528;Agricultural;Refinement3_Edited;0.000457551346
2529;Forest/Scrub;Refinement3_Edited;0.000517033021
2530;Agricultural;Refinement3_Edited;0.001876875621
2531;Agricultural;Refinement3_Edited;0.001328729109
2532;Forest/Scrub;Refinement3_Edited;0.0001207935554
2533;Forest/Scrub;Refinement3_Edited;0.001256435996
2534;Agricultural;Refinement3_Edited;0.02040953534
2535;Forest/Scrub;Refinement3_Edited;0.0001326898904
2536;Forest/Scrub;Refinement3_Edited;0.01587886191
2537;Forest/Scrub;Refinement3_Edited;0.05384098199
2538;Agricultural;Refinement3_Edited;0.2544278
2539;Forest/Scrub;Refinement3_Edited;0.0008949704329
2540;Agricultural;Refinement3_Edited;0.001897922983
2541;Agricultural;Refinement3_Edited;0.001249115175
2542;Buildings/Urban;Refinement3_Edited;0.001638948922
2543;Forest/Scrub;Refinement3_Edited;0.0002306058784
2544;Forest/Scrub;Refinement3_Edited;0.0001143878365
2545;Forest/Scrub;Refinement3_Edited;0.0001656335873
2546;Forest/Scrub;Refinement3_Edited;0.006866015499
2547;Buildings/Urban;Refinement3_Edited;0.003377644037
2548;Forest/Scrub;Refinement3_Edited;0.0006250151387
2549;Roads/Railroad;Refinement3_Edited;0.001196954321
2550;Buildings/Urban;Refinement3_Edited;0.001941847913
2551;Forest/Scrub;Refinement3_Edited;0.02400588892
2552;Agricultural;Refinement3_Edited;0.002910026561
2553;Forest/Scrub;Refinement3_Edited;0.0003724467957
2554;Roads/Railroad;Refinement3_Edited;0.001386380579
2555;Agricultural;Refinement3_Edited;0.001380889962
2556;Forest/Scrub;Refinement3_Edited;0.003601844196
2557;Forest/Scrub;Refinement3_Edited;0.0006039677768
2558;Forest/Scrub;Refinement3_Edited;3.385879961e-05
2559;Forest/Scrub;Refinement3_Edited;0.001585872965
2560;Buildings/Urban;Refinement3_Edited;0.006847713445
2561;Forest/Scrub;Refinement3_Edited;0.0004465701137
2562;Forest/Scrub;Refinement3_Edited;0.001163095522
2563;Agricultural;Refinement3_Edited;0.000359635358
2564;Buildings/Urban;Refinement3_Edited;0.002527513636
2565;Buildings/Urban;Refinement3_Edited;0.0009965468317
2566;Roads/Railroad;Refinement3_Edited;0.0007366576671
2567;Agricultural;Refinement3_Edited;0.08739779771
2568;Agricultural;Refinement3_Edited;0.004402559052
2569;Forest/Scrub;Refinement3_Edited;3.751921038e-05
2570;Agricultural;Refinement3_Edited;0.006899874298
2571;Agricultural;Refinement3_Edited;0.007199112879
2572;Agricultural;Refinement3_Edited;0.0002745308076
2573;Buildings/Urban;Refinement3_Edited;0.01065911616
2574;Agricultural;Refinement3_Edited;0.0011557747
2575;Forest/Scrub;Refinement3_Edited;0.0135288782
2576;Agricultural;Refinement3_Edited;0.001251860483
2577;Forest/Scrub;Refinement3_Edited;0.0001400107119
2578;Forest/Scrub;Refinement3_Edited;6.771759922e-05
2579;Forest/Scrub;Refinement3_Edited;0.005745014701
2580;Agricultural;Refinement3_Edited;0.008954279842
2581;Edge;Refinement3_Edited;9.8243686
2582;Agricultural;Refinement3_Edited;0.008157225397
2583;Forest/Scrub;Refinement3_Edited;0.002934734334
2584;Roads/Railroad;Refinement3_Edited;0.0008903949194
2585;Forest/Scrub;Refinement3_Edited;0.003414248144
2586;Forest/Scrub;Refinement3_Edited;0.0005252689453
2587;Agricultural;Refinement3_Edited;0.001198784527
2588;Forest/Scrub;Refinement3_Edited;4.66702373e-05
2589;Forest/Scrub;Refinement3_Edited;0.0003513994338
2590;Agricultural;Refinement3_Edited;0.00295395149
2591;Forest/Scrub;Refinement3_Edited;0.0001528221496
2592;Forest/Scrub;Refinement3_Edited;9.974619344e-05
2593;Agricultural;Refinement3_Edited;0.03838672773
2594;Agricultural;Refinement3_Edited;0.006791892181
2595;Forest/Scrub;Refinement3_Edited;0.002522938122
2596;Forest/Scrub;Refinement3_Edited;0.007006026211
2597;Forest/Scrub;Refinement3_Edited;0.0006890723272
2598;Forest/Scrub;Refinement3_Edited;0.000600307366
2599;Agricultural;Refinement3_Edited;0.004506880759
2600;Agricultural;Refinement3_Edited;8.601965306e-05
2601;Forest/Scrub;Refinement3_Edited;0.0002589740619
2602;Forest/Scrub;Refinement3_Edited;0.0007494691048
2603;Forest/Scrub;Refinement3_Edited;0.0002910026561
2604;Buildings/Urban;Refinement3_Edited;0.004092339239
2605;Agricultural;Refinement3_Edited;0.00922881065
2606;Agricultural;Refinement3_Edited;0.002244746904
2607;Forest/Scrub;Refinement3_Edited;0.0001500768415
2608;Agricultural;Refinement3_Edited;0.0002150491326
2609;Agricultural;Refinement3_Edited;0.003697929979
2610;Forest/Scrub;Refinement3_Edited;0.0002754459103
2611;Forest/Scrub;Refinement3_Edited;6.405718845e-05
2612;Forest/Scrub;Refinement3_Edited;0.01215896947
2613;Agricultural;Refinement3_Edited;0.0003404182015
2614;Forest/Scrub;Refinement3_Edited;0.0002864271426
2615;Agricultural;Refinement3_Edited;0.01009266759
2616;Forest/Scrub;Refinement3_Edited;0.0009352349513
2617;Buildings/Urban;Refinement3_Edited;0.003542362521
2618;Agricultural;Refinement3_Edited;0.001202444937
2619;Forest/Scrub;Refinement3_Edited;0.007141461409
2620;Forest/Scrub;Refinement3_Edited;0.0001290294796
2621;Forest/Scrub;Refinement3_Edited;0.001743270628
2622;Agricultural;Refinement3_Edited;0.01033700001
2623;Buildings/Urban;Refinement3_Edited;0.0009809900859
2624;Agricultural;Refinement3_Edited;0.02314386219
2625;Forest/Scrub;Refinement3_Edited;0.0001198784527
2626;Forest/Scrub;Refinement3_Edited;0.009377972389
2627;Forest/Scrub;Refinement3_Edited;0.0005518069233
2628;Forest/Scrub;Refinement3_Edited;0.007479134303
2629;Forest/Scrub;Refinement3_Edited;0.01405048673
2630;Forest/Scrub;Refinement3_Edited;0.0002251152623
2631;Forest/Scrub;Refinement3_Edited;5.76514696e-05
2632;Forest/Scrub;Refinement3_Edited;0.001419324275
2633;Roads/Railroad;Refinement3_Edited;0.000169293998
2634;Forest/Scrub;Refinement3_Edited;0.0004758533999
2635;Agricultural;Refinement3_Edited;0.001433965919
2636;Agricultural;Refinement3_Edited;0.000169293998
2637;Buildings/Urban;Refinement3_Edited;0.002412210696
2638;Roads/Railroad;Refinement3_Edited;0.00296401762
2639;Forest/Scrub;Refinement3_Edited;0.0003861733361
2640;Roads/Railroad;Refinement3_Edited;6.3648687
2641;Agricultural;Refinement3_Edited;0.01430122487
2642;Forest/Scrub;Refinement3_Edited;0.0002132189273
2643;Forest/Scrub;Refinement3_Edited;0.007460832249
2644;Forest/Scrub;Refinement3_Edited;0.0002772761157
2645;Agricultural;Refinement3_Edited;0.003161679801
2646;Forest/Scrub;Refinement3_Edited;0.0001747846142
2647;Forest/Scrub;Refinement3_Edited;0.0004648721676
2648;Forest/Scrub;Refinement3_Edited;0.0001171331446
2649;Forest/Scrub;Refinement3_Edited;0.00894329861
2650;Roads/Railroad;Refinement3_Edited;0.003218416168
2651;Forest/Scrub;Refinement3_Edited;0.05583499076
2652;Forest/Scrub;Refinement3_Edited;0.001388210784
2653;Forest/Scrub;Refinement3_Edited;0.0009828202913
2654;Forest/Scrub;Refinement3_Edited;0.0002836818346
2655;Forest/Scrub;Refinement3_Edited;0.0002452475215
2656;Buildings/Urban;Refinement3_Edited;0.0004209472384
2657;Buildings/Urban;Refinement3_Edited;0.001572146425
2658;Buildings/Urban;Refinement3_Edited;0.001943678118
2659;Forest/Scrub;Refinement3_Edited;0.0001628882792
2660;Forest/Scrub;Refinement3_Edited;0.03797401641
2661;Buildings/Urban;Refinement3_Edited;0.0007238462295
2662;Agricultural;Refinement3_Edited;0.0004969007618
2663;Forest/Scrub;Refinement3_Edited;0.0008684324548
2664;Roads/Railroad;Refinement3_Edited;0.04621085575
2665;Forest/Scrub;Refinement3_Edited;8.693475575e-05
2666;Roads/Railroad;Refinement3_Edited;0.001038641556
2667;Agricultural;Refinement3_Edited;0.001554759474
2668;Forest/Scrub;Refinement3_Edited;0.006538408735
2669;Agricultural;Refinement3_Edited;0.0006991384568
2670;Agricultural;Refinement3_Edited;0.004895799403
2671;Agricultural;Refinement3_Edited;0.002039763901
2672;Forest/Scrub;Refinement3_Edited;0.01012103577
2673;Forest/Scrub;Refinement3_Edited;0.002623599418
2674;Buildings/Urban;Refinement3_Edited;0.0004026451845
2675;Forest/Scrub;Refinement3_Edited;0.0001839356411
2676;Roads/Railroad;Refinement3_Edited;0.0004438248057
2677;Roads/Railroad;Refinement3_Edited;3.202859422e-05
2678;Forest/Scrub;Refinement3_Edited;0.0004557211407
2679;Agricultural;Refinement3_Edited;0.001110019566
2680;Forest/Scrub;Refinement3_Edited;0.00620348115
2681;Forest/Scrub;Refinement3_Edited;9.334047459e-05
2682;Agricultural;Refinement3_Edited;0.01025189546
2683;Forest/Scrub;Refinement3_Edited;0.0002781912184
2684;Buildings/Urban;Refinement3_Edited;0.009247112704
2685;Water;Refinement3_Edited;0.009148281613
2686;Agricultural;Refinement3_Edited;0.001476060642
2687;Forest/Scrub;Refinement3_Edited;0.001703921213
2688;Roads/Railroad;Refinement3_Edited;0.001737780012
2689;Buildings/Urban;Refinement3_Edited;0.002267624471
2690;Agricultural;Refinement3_Edited;5.948167499e-05
2691;Forest/Scrub;Refinement3_Edited;0.0009315745406
2692;Forest/Scrub;Refinement3_Edited;0.001115510182
2693;Forest/Scrub;Refinement3_Edited;0.0002589740619
2694;Forest/Scrub;Refinement3_Edited;0.003077490354
2695;Buildings/Urban;Refinement3_Edited;0.0006890723272
2696;Forest/Scrub;Refinement3_Edited;0.04594913638
2697;Agricultural;Refinement3_Edited;0.002072707598
2698;Agricultural;Refinement3_Edited;0.001540117831
2699;Agricultural;Refinement3_Edited;0.02048182845
2700;Forest/Scrub;Refinement3_Edited;0.001493447594
2701;Agricultural;Refinement3_Edited;0.007486455124
2702;Forest/Scrub;Refinement3_Edited;6.497229114e-05
2703;Forest/Scrub;Refinement3_Edited;0.01295602391
2704;Agricultural;Refinement3_Edited;0.0004731080918
2705;Forest/Scrub;Refinement3_Edited;0.01087416529
2706;Roads/Railroad;Refinement3_Edited;0.003356596675
2707;Agricultural;Refinement3_Edited;0.03670476898
2708;Forest/Scrub;Refinement3_Edited;0.004042923694
2709;Agricultural;Refinement3_Edited;0.006589654486
2710;Forest/Scrub;Refinement3_Edited;0.00267850558
2711;Buildings/Urban;Refinement3_Edited;0.001090802409
2712;Agricultural;Refinement3_Edited;0.02225895788
2713;Forest/Scrub;Refinement3_Edited;0.002482673604
2714;Buildings/Urban;Refinement3_Edited;0.0002434173161
2715;Forest/Scrub;Refinement3_Edited;0.008064800025
2716;Agricultural;Refinement3_Edited;0.0110471197
2717;Agricultural;Refinement3_Edited;0.04253031272
2718;Agricultural;Refinement3_Edited;0.05348409194
2719;Forest/Scrub;Refinement3_Edited;0.004491324013
2720;Buildings/Urban;Refinement3_Edited;0.003033565424
2721;Agricultural;Refinement3_Edited;0.04557943489
2722;Forest/Scrub;Refinement3_Edited;0.0003651259741
2723;Forest/Scrub;Refinement3_Edited;0.004225944232
2724;Buildings/Urban;Refinement3_Edited;0.002341747789
2725;Forest/Scrub;Refinement3_Edited;0.0007540446183
2726;Agricultural;Refinement3_Edited;0.0009370651567
2727;Forest/Scrub;Refinement3_Edited;0.02468581022
2728;Forest/Scrub;Refinement3_Edited;0.006806533824
2729;Forest/Scrub;Refinement3_Edited;0.001453183075
2730;Agricultural;Refinement3_Edited;0.00303539563
2731;Agricultural;Refinement3_Edited;0.005548267622
2732;Buildings/Urban;Refinement3_Edited;0.004177443789
2733;Agricultural;Refinement3_Edited;0.2128547
2734;Forest/Scrub;Refinement3_Edited;0.0002470777269
2735;Forest/Scrub;Refinement3_Edited;0.0005536371287
2736;Forest/Scrub;Refinement3_Edited;0.01670794495
2737;Forest/Scrub;Refinement3_Edited;0.0004163717249
2738;Forest/Scrub;Refinement3_Edited;0.01232643326
2739;Forest/Scrub;Refinement3_Edited;0.00016654869
2740;Forest/Scrub;Refinement3_Edited;0.0001436711227
2741;Forest/Scrub;Refinement3_Edited;9.791598805e-05
2742;Forest/Scrub;Refinement3_Edited;0.00014275602
2743;Agricultural;Refinement3_Edited;0.03508320701
2744;Forest/Scrub;Refinement3_Edited;0.001712157137
2745;Forest/Scrub;Refinement3_Edited;0.002745308076
2746;Forest/Scrub;Refinement3_Edited;0.02356480942
2747;Forest/Scrub;Refinement3_Edited;0.0002727006022
2748;Agricultural;Refinement3_Edited;0.01688822018
2749;Forest/Scrub;Refinement3_Edited;0.0001875960519
2750;Agricultural;Refinement3_Edited;0.003291624383
2751;Forest/Scrub;Refinement3_Edited;0.0002443324188
2752;Forest/Scrub;Refinement3_Edited;0.0004484003191
2753;Agricultural;Refinement3_Edited;0.08324963721
2754;Agricultural;Refinement3_Edited;0.07608529823
2755;Forest/Scrub;Refinement3_Edited;0.0005655334637
2756;Buildings/Urban;Refinement3_Edited;0.009267244963
2757;Agricultural;Refinement3_Edited;0.007750919802
2758;Forest/Scrub;Refinement3_Edited;0.004551720791
2759;Agricultural;Refinement3_Edited;0.004235095259
2760;Forest/Scrub;Refinement3_Edited;4.66702373e-05
2761;Forest/Scrub;Refinement3_Edited;0.005284718047
2762;Forest/Scrub;Refinement3_Edited;0.000407220698
2763;Agricultural;Refinement3_Edited;0.00266843945
2764;Agricultural;Refinement3_Edited;0.0511917597
2765;Agricultural;Refinement3_Edited;0.009924288696
2766;Forest/Scrub;Refinement3_Edited;0.001453183075
2767;Forest/Scrub;Refinement3_Edited;5.582126422e-05
2768;Forest/Scrub;Refinement3_Edited;0.02560365822
2769;Agricultural;Refinement3_Edited;0.154829
2770;Agricultural;Refinement3_Edited;9.608578267e-05
2771;Agricultural;Refinement3_Edited;0.001287549488
2772;Forest/Scrub;Refinement3_Edited;0.0003294369692
2773;Agricultural;Refinement3_Edited;0.005978365887
2774;Forest/Scrub;Refinement3_Edited;0.01915675976
2775;Agricultural;Refinement3_Edited;0.0003678712822
2776;Agricultural;Refinement3_Edited;0.04547511318
2777;Buildings/Urban;Refinement3_Edited;0.002619939007
2778;Forest/Scrub;Refinement3_Edited;0.0001079821177
2779;Forest/Scrub;Refinement3_Edited;0.005520814541
2780;Buildings/Urban;Refinement3_Edited;0.0007055441756
2781;Forest/Scrub;Refinement3_Edited;0.005387209548
2782;Forest/Scrub;Refinement3_Edited;0.0004063055953
2783;Forest/Scrub;Refinement3_Edited;9.334047459e-05
2784;Agricultural;Refinement3_Edited;0.00545218184
2785;Forest/Scrub;Refinement3_Edited;0.0001592278684
2786;Forest/Scrub;Refinement3_Edited;0.02122763715
2787;Agricultural;Refinement3_Edited;0.001292125001
2788;Agricultural;Refinement3_Edited;0.08641589252
2789;Forest/Scrub;Refinement3_Edited;0.004794223004
2790;Forest/Scrub;Refinement3_Edited;0.001297615617
2791;Forest/Scrub;Refinement3_Edited;0.001956489556
2792;Forest/Scrub;Refinement3_Edited;0.0007604503371
2793;Agricultural;Refinement3_Edited;0.01278489971
2794;Forest/Scrub;Refinement3_Edited;0.0002736157049
2795;Forest/Scrub;Refinement3_Edited;0.0004081358007
2796;Buildings/Urban;Refinement3_Edited;0.001907989113
2797;Agricultural;Refinement3_Edited;0.0003065594019
2798;Forest/Scrub;Refinement3_Edited;0.0001345200957
2799;Forest/Scrub;Refinement3_Edited;9.791598805e-05
2800;Forest/Scrub;Refinement3_Edited;0.00184576213
2801;Agricultural;Refinement3_Edited;0.02189474701
2802;Forest/Scrub;Refinement3_Edited;0.0491876848
2803;Forest/Scrub;Refinement3_Edited;0.003727213265
2804;Forest/Scrub;Refinement3_Edited;0.007315330921
2805;Forest/Scrub;Refinement3_Edited;0.003962394657
2806;Roads/Railroad;Refinement3_Edited;0.001444032048
2807;Roads/Railroad;Refinement3_Edited;3.47739023e-05
2808;Forest/Scrub;Refinement3_Edited;0.001862233978
2809;Forest/Scrub;Refinement3_Edited;0.001828375179
2810;Agricultural;Refinement3_Edited;0.02596603889
2811;Agricultural;Refinement3_Edited;0.01932056314
2812;Forest/Scrub;Refinement3_Edited;0.001790855968
2813;Forest/Scrub;Refinement3_Edited;0.00699229967
2814;Agricultural;Refinement3_Edited;0.0009205933083
2815;Forest/Scrub;Refinement3_Edited;0.0005252689453
2816;Agricultural;Refinement3_Edited;0.006126612524
2817;Forest/Scrub;Refinement3_Edited;0.000814441396
2818;Forest/Scrub;Refinement3_Edited;0.0003916639522
2819;Forest/Scrub;Refinement3_Edited;0.0006387416791
2820;Water;Refinement3_Edited;0.001687449364
2821;Forest/Scrub;Refinement3_Edited;0.002333511865
2822;Forest/Scrub;Refinement3_Edited;0.008526011782
2823;Buildings/Urban;Refinement3_Edited;0.001839356411
2824;Forest/Scrub;Refinement3_Edited;0.011014176
2825;Forest/Scrub;Refinement3_Edited;0.0002068132084
2826;Forest/Scrub;Refinement3_Edited;0.009086969733
2827;Forest/Scrub;Refinement3_Edited;0.0002177944407
2828;Agricultural;Refinement3_Edited;0.002736157049
2829;Buildings/Urban;Refinement3_Edited;0.0007512993102
2830;Forest/Scrub;Refinement3_Edited;0.0001235388634
2831;Agricultural;Refinement3_Edited;7.046290729e-05
2832;Agricultural;Refinement3_Edited;0.0004291831626
2833;Forest/Scrub;Refinement3_Edited;0.004404389257
2834;Forest/Scrub;Refinement3_Edited;0.002877082864
2835;Forest/Scrub;Refinement3_Edited;0.00011896335
2836;Forest/Scrub;Refinement3_Edited;0.005288378458
2837;Forest/Scrub;Refinement3_Edited;0.0009690937509
2838;Forest/Scrub;Refinement3_Edited;0.007128649971
2839;Forest/Scrub;Refinement3_Edited;0.0001271992742
2840;Forest/Scrub;Refinement3_Edited;0.0009645182375
2841;Forest/Scrub;Refinement3_Edited;0.0006332510629
2842;Buildings/Urban;Refinement3_Edited;0.004353143506
2843;Roads/Railroad;Refinement3_Edited;0.002674845169
2844;Agricultural;Refinement3_Edited;0.000288257348
2845;Roads/Railroad;Refinement3_Edited;0.0005417407937
2846;Agricultural;Refinement3_Edited;0.0008107809852
2847;Forest/Scrub;Refinement3_Edited;0.0004511456272
2848;Forest/Scrub;Refinement3_Edited;0.0004831742214
2849;Forest/Scrub;Refinement3_Edited;0.0002434173161
2850;Forest/Scrub;Refinement3_Edited;0.002337172276
2851;Forest/Scrub;Refinement3_Edited;0.002479013193
2852;Forest/Scrub;Refinement3_Edited;0.001055113404
2853;Forest/Scrub;Refinement3_Edited;0.0007064592783
2854;Roads/Railroad;Refinement3_Edited;0.0003523145365
2855;Forest/Scrub;Refinement3_Edited;0.01579650267
2856;Forest/Scrub;Refinement3_Edited;0.03134867292
2857;Forest/Scrub;Refinement3_Edited;0.0005536371287
2858;Forest/Scrub;Refinement3_Edited;0.0002992385803
2859;Agricultural;Refinement3_Edited;0.00214500071
2860;Roads/Railroad;Refinement3_Edited;0.002137679889
