name,Label,Gender,MentionCount,Type,BookID,Location,EventID,X_Coord,Y_Coord,Z_Coord,PersonID
Koenig_50.549.02.0002_Plateau_8@EVT_Koenig_50.549.02.0002_Plateau_11,Petain,,0,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_11,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_8
Koenig_50.549.02.0002_Plateau_31,very young children,,0,Person,Koenig_50.549.02.0002_Plateau,,,,,,Koenig_50.549.02.0002_Plateau_31
Koenig_50.549.02.0002_Plateau_31@EVT_Koenig_50.549.02.0002_Plateau_12,very young children,,0,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_12,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_31
Koenig_50.549.02.0002_Plateau_8@EVT_Koenig_50.549.02.0002_Plateau_12,Petain,,0,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_12,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_8
Koenig_50.549.02.0002_Plateau_33,the mayor of the city,,0,Person,Koenig_50.549.02.0002_Plateau,,,,,,Koenig_50.549.02.0002_Plateau_33
Koenig_50.549.02.0002_Plateau_33@EVT_Koenig_50.549.02.0002_Plateau_13,the mayor of the city,,0,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_13,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_33
Koenig_50.549.02.0002_Plateau_8@EVT_Koenig_50.549.02.0002_Plateau_13,Petain,,0,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_13,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_8
Koenig_50.549.02.0002_Plateau_35,the children,,0,Person,Koenig_50.549.02.0002_Plateau,,,,,,Koenig_50.549.02.0002_Plateau_35
Koenig_50.549.02.0002_Plateau_35@EVT_Koenig_50.549.02.0002_Plateau_14,the children,,0,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_14,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_35
Koenig_50.549.02.0002_Plateau_8@EVT_Koenig_50.549.02.0002_Plateau_14,Petain,,0,Occurrence,Koenig_50.549.02.0002_Plateau,Le Chambon-sur-Lignon,EVT_Koenig_50.549.02.0002_Plateau_14,45.06081,4.302941,961,Koenig_50.549.02.0002_Plateau_8
