name,Label,Gender,MentionCount,Type,BookID,Location,EventID,X_Coord,Y_Coord,Z_Coord,PersonID
Pariente_Fanny_5020_Plateau_76@EVT_Pariente_Fanny_5020_Plateau_24,my brother,he/him/his,6,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_24,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_76
Pariente_Fanny_5020_Plateau_0@EVT_Pariente_Fanny_5020_Plateau_25,I,they/them/their,66,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_25,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_0
Pariente_Fanny_5020_Plateau_80,we,unknown,5,Person,Pariente_Fanny_5020_Plateau,,,,,,Pariente_Fanny_5020_Plateau_80
Pariente_Fanny_5020_Plateau_80@EVT_Pariente_Fanny_5020_Plateau_25,we,unknown,5,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_25,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_80
Pariente_Fanny_5020_Plateau_0@EVT_Pariente_Fanny_5020_Plateau_26,I,they/them/their,66,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_26,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_0
Pariente_Fanny_5020_Plateau_81,our parents,they/them/their,5,Person,Pariente_Fanny_5020_Plateau,,,,,,Pariente_Fanny_5020_Plateau_81
Pariente_Fanny_5020_Plateau_81@EVT_Pariente_Fanny_5020_Plateau_26,our parents,they/them/their,5,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_26,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_81
Pariente_Fanny_5020_Plateau_0@EVT_Pariente_Fanny_5020_Plateau_27,I,they/them/their,66,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_27,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_0
Pariente_Fanny_5020_Plateau_83,a Jewish girl from Belgium in Les Grillons,,0,Person,Pariente_Fanny_5020_Plateau,,,,,,Pariente_Fanny_5020_Plateau_83
Pariente_Fanny_5020_Plateau_83@EVT_Pariente_Fanny_5020_Plateau_27,a Jewish girl from Belgium in Les Grillons,,0,Occurrence,Pariente_Fanny_5020_Plateau,Les Grillons,EVT_Pariente_Fanny_5020_Plateau_27,45.07128,4.326289,1067,Pariente_Fanny_5020_Plateau_83
